IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
920350103,General Leclerc,92035,La Garenne-Colombes,,,21800.0,34910.0,51830.0,0.86,11360.0,18790.0,24360.0,29140.0,40520.0,46450.0,57360.0,79480.0,7.0,8.9,0.395,81.8,73.7,2.5,5.6,13.4,4.8,0
920350104,Mederic,92035,La Garenne-Colombes,80.9,,24030.0,37240.0,54020.0,0.81,15820.0,21760.0,26900.0,31340.0,43120.0,49460.0,61490.0,85040.0,5.4,7.3,0.378,75.8,69.2,2.0,4.6,17.4,6.8,0
920350105,Sartoris,92035,La Garenne-Colombes,79.7,,24470.0,37220.0,55250.0,0.83,15630.0,22030.0,27240.0,31620.0,43100.0,50800.0,61120.0,80220.0,5.1,6.8,0.364,74.6,70.3,1.9,2.4,17.7,7.7,0
920350106,Vallées,92035,La Garenne-Colombes,76.0,11.9,22040.0,31880.0,45670.0,0.74,11150.0,19660.0,24010.0,28290.0,36290.0,42130.0,50700.0,63910.0,5.7,6.9,0.341,80.9,74.3,2.7,3.9,15.6,3.5,0
920350108,Souvenir Francais,92035,La Garenne-Colombes,75.5,9.8,22140.0,34610.0,51900.0,0.86,13220.0,19480.0,24920.0,29700.0,39570.0,47030.0,58590.0,79340.0,6.0,7.6,0.375,79.2,74.2,2.0,3.0,14.3,6.5,0
920350109,Chedal Anglay,92035,La Garenne-Colombes,77.0,10.7,22350.0,36170.0,55260.0,0.91,12410.0,19410.0,25170.0,30830.0,42360.0,49800.0,58830.0,79130.0,6.4,8.4,0.388,80.5,74.0,2.0,4.5,12.5,7.0,0
920350110,Château Ridel,92035,La Garenne-Colombes,81.6,7.5,25600.0,39630.0,58160.0,0.82,15260.0,22640.0,29010.0,34310.0,45220.0,52890.0,62460.0,81830.0,5.4,7.0,0.356,81.3,74.5,2.3,4.5,13.0,5.7,0
920350111,Plaisance,92035,La Garenne-Colombes,81.0,7.0,24880.0,38060.0,52800.0,0.73,15410.0,21860.0,27110.0,32320.0,42960.0,49470.0,57740.0,73690.0,4.8,6.2,0.34,82.9,77.5,2.3,3.1,12.2,4.9,0
920350112,Moulin Bailly,92035,La Garenne-Colombes,67.8,15.5,17310.0,26220.0,37410.0,0.77,9620.0,15430.0,19050.0,23080.0,30210.0,34390.0,40620.0,50660.0,5.3,6.7,0.342,75.2,69.7,2.6,2.9,20.9,3.9,0
920360101,Luth 1,92036,Gennevilliers,41.8,35.3,10500.0,16740.0,22700.0,0.73,5070.0,9040.0,11960.0,14590.0,18940.0,21570.0,24660.0,30190.0,6.0,7.1,0.318,76.1,69.4,5.4,1.3,23.0,0.9,0
920360102,Luth 2,92036,Gennevilliers,36.4,47.6,8750.0,14010.0,21160.0,0.89,3250.0,7580.0,9650.0,11470.0,16710.0,19810.0,22970.0,29490.0,9.1,9.5,0.36,68.9,,,,29.8,1.3,0
920360103,Luth 3,92036,Gennevilliers,30.8,50.6,8140.0,12740.0,19710.0,0.91,3440.0,6690.0,9340.0,10700.0,15030.0,17770.0,21640.0,25580.0,7.4,8.3,0.346,72.0,,,,27.7,0.3,0
920360104,Luth 4,92036,Gennevilliers,38.7,42.8,8680.0,14360.0,22240.0,0.94,4800.0,7920.0,10010.0,12330.0,16570.0,20210.0,24300.0,30950.0,6.4,7.6,0.355,74.4,68.1,4.0,2.3,24.4,1.2,0
920360201,Fosse de l'Aumone 1,92036,Gennevilliers,35.8,44.8,8140.0,14050.0,20280.0,0.86,3530.0,6460.0,9400.0,11470.0,16430.0,19130.0,22260.0,27210.0,7.7,9.2,0.35,75.1,68.6,5.5,1.0,24.1,0.8,0
920360202,Fosse de l'Aumone 2,92036,Gennevilliers,49.4,33.1,10710.0,17230.0,25930.0,0.88,5910.0,9160.0,11900.0,14700.0,19740.0,23990.0,28650.0,34790.0,5.9,7.6,0.351,75.5,69.9,4.5,1.1,22.2,2.3,0
920360203,Fosse de l'Aumone 3,92036,Gennevilliers,46.6,32.7,10670.0,18310.0,27980.0,0.95,5790.0,9110.0,12360.0,15160.0,21510.0,25250.0,30450.0,39000.0,6.7,8.9,0.375,72.4,66.1,3.2,3.1,24.1,3.5,0
920360204,Fosse de l'Aumone 4,92036,Gennevilliers,46.0,32.9,10080.0,17930.0,25920.0,0.88,5100.0,8300.0,12240.0,14630.0,20790.0,23850.0,27610.0,35710.0,7.0,8.9,0.366,74.2,66.3,4.7,3.2,24.7,1.1,0
920360301,Agnettes 1,92036,Gennevilliers,36.0,42.9,8570.0,14910.0,21680.0,0.88,3070.0,6780.0,9960.0,12280.0,17080.0,20050.0,23530.0,29260.0,9.5,10.4,0.358,65.9,60.4,4.4,1.1,33.5,0.6,0
920360302,Agnettes 2,92036,Gennevilliers,34.2,47.9,7690.0,13490.0,20440.0,0.94,3020.0,6430.0,8800.0,10980.0,16230.0,18790.0,22370.0,27770.0,9.2,10.4,0.37,76.7,70.8,5.6,0.3,22.3,1.0,0
920360303,Agnettes 3,92036,Gennevilliers,34.8,46.1,7050.0,13970.0,20870.0,0.99,2860.0,5990.0,8470.0,11490.0,16160.0,18950.0,22290.0,26740.0,9.4,11.3,0.374,71.0,64.3,6.1,0.6,28.4,0.6,0
920360402,Gresillons 2,92036,Gennevilliers,43.1,38.0,8860.0,16050.0,24990.0,1.01,3770.0,7650.0,10370.0,13330.0,19050.0,23170.0,27400.0,35130.0,9.3,10.8,0.388,83.6,75.8,4.6,3.2,14.9,1.5,0
920360403,Gresillons 3,92036,Gennevilliers,35.9,46.7,8300.0,14050.0,21560.0,0.94,4440.0,7260.0,9360.0,11630.0,16510.0,19970.0,23200.0,29070.0,6.5,8.7,0.368,79.3,72.7,5.7,0.9,19.8,0.9,1
920360501,Village Chandon 1,92036,Gennevilliers,48.0,35.1,10390.0,17560.0,27280.0,0.96,5630.0,9150.0,11680.0,14290.0,20980.0,24620.0,30310.0,39130.0,6.9,8.9,0.378,88.3,82.1,4.2,2.0,9.8,1.9,0
920360502,Village Chandon 2,92036,Gennevilliers,49.0,33.3,10600.0,17370.0,26400.0,0.91,6020.0,9160.0,11900.0,14830.0,20520.0,24310.0,29000.0,36900.0,6.1,7.5,0.351,85.8,79.2,4.1,2.5,12.1,2.1,0
920360503,Village Chandon 3,92036,Gennevilliers,53.4,26.8,12180.0,20120.0,28210.0,0.8,6390.0,10330.0,14220.0,17260.0,22890.0,26010.0,30460.0,37010.0,5.8,7.0,0.332,81.7,75.8,4.0,1.9,16.3,2.0,0
920360504,Village Chandon 4,92036,Gennevilliers,51.1,31.6,10690.0,19310.0,29580.0,0.98,6120.0,9480.0,12530.0,15920.0,22890.0,26500.0,32430.0,39790.0,6.5,8.5,0.369,79.2,73.0,4.1,2.1,17.8,3.0,0
920400101,Les Varennes Foucher Lepelletier,92040,Issy-les-Moulineaux,72.0,15.3,18770.0,31960.0,48360.0,0.93,9070.0,15890.0,21470.0,26290.0,37690.0,44350.0,53300.0,68270.0,7.5,8.9,0.372,76.0,70.3,2.3,3.4,20.0,4.0,0
920400102,Matrat Voisembert,92040,Issy-les-Moulineaux,84.4,,31330.0,44300.0,56850.0,0.58,17560.0,27590.0,34030.0,39630.0,48430.0,53870.0,61410.0,75130.0,4.3,5.1,0.294,75.5,69.8,1.9,3.8,19.7,4.8,0
920400103,Corentin Celton,92040,Issy-les-Moulineaux,82.5,7.0,25870.0,39740.0,58370.0,0.82,15910.0,22900.0,28750.0,34020.0,46180.0,53450.0,63120.0,81310.0,5.1,6.7,0.354,76.2,71.2,2.2,2.8,18.0,5.8,0
920400201,Parc Jean Paul Ii,92040,Issy-les-Moulineaux,73.2,13.4,19510.0,31240.0,46590.0,0.87,9980.0,17140.0,21860.0,26860.0,36580.0,42300.0,50320.0,63740.0,6.4,8.1,0.38,76.2,68.5,2.7,5.0,18.8,5.0,0
920400202,Espaces Jeunes,92040,Issy-les-Moulineaux,75.7,13.0,21640.0,34890.0,49070.0,0.79,11240.0,18660.0,24240.0,28960.0,40100.0,45500.0,52690.0,66570.0,5.9,7.2,0.347,75.2,70.3,1.9,3.0,19.3,5.5,0
920400203,Palais des Congres Mail Menand,92040,Issy-les-Moulineaux,76.3,10.7,21870.0,35280.0,51530.0,0.84,12710.0,19570.0,24550.0,29640.0,40990.0,47020.0,56930.0,72620.0,5.7,7.8,0.37,78.4,72.4,2.5,3.5,15.2,6.4,0
920400204,Travailleurs,92040,Issy-les-Moulineaux,77.4,10.8,21030.0,33330.0,48600.0,0.83,12690.0,18690.0,23760.0,28900.0,38520.0,44100.0,53230.0,67810.0,5.3,6.6,0.335,82.1,76.9,2.0,3.2,13.9,4.0,0
920400301,Jules Guesde Montesy,92040,Issy-les-Moulineaux,80.7,7.9,26210.0,41850.0,59930.0,0.81,15050.0,23040.0,29560.0,35790.0,48310.0,54940.0,66730.0,92930.0,6.2,8.6,0.4,78.6,70.1,2.2,6.3,13.1,8.3,0
920400401,Parc Henri Barbusse,92040,Issy-les-Moulineaux,80.3,7.3,25980.0,39170.0,55990.0,0.77,15590.0,22830.0,28860.0,33760.0,44280.0,51190.0,61100.0,80250.0,5.1,6.7,0.35,79.3,73.4,2.2,3.7,15.6,5.1,0
920400402,Fort Gardes Mobiles,92040,Issy-les-Moulineaux,82.1,5.2,25800.0,36630.0,49860.0,0.66,17760.0,23970.0,27950.0,32430.0,41930.0,47080.0,53580.0,67030.0,3.8,4.6,0.288,92.4,87.3,2.1,3.0,4.3,3.3,0
920400403,Verdi,92040,Issy-les-Moulineaux,69.3,13.4,18270.0,30060.0,46810.0,0.95,10860.0,16340.0,20340.0,24550.0,36460.0,42810.0,54000.0,68560.0,6.3,8.0,0.373,78.4,73.0,2.5,2.9,17.5,4.1,0
920400404,Epinettes,92040,Issy-les-Moulineaux,73.1,15.3,17450.0,28920.0,42510.0,0.87,9010.0,15180.0,19720.0,23910.0,34060.0,39550.0,46150.0,57740.0,6.4,7.5,0.355,82.4,77.3,2.2,2.9,14.3,3.3,0
920400501,Chemins des Vignes,92040,Issy-les-Moulineaux,,,19100.0,30610.0,44020.0,0.81,10470.0,15990.0,21590.0,25880.0,35680.0,41060.0,47180.0,57730.0,5.5,7.2,0.344,85.3,81.4,1.8,2.1,11.2,3.5,0
920400502,La Ferme,92040,Issy-les-Moulineaux,74.8,11.8,20440.0,31470.0,45580.0,0.8,11460.0,18010.0,23030.0,27670.0,36250.0,41970.0,49880.0,63020.0,5.5,7.6,0.366,87.7,82.8,2.1,2.8,9.1,3.2,0
920400504,Colombiers 1,92040,Issy-les-Moulineaux,70.3,14.9,18280.0,30170.0,46580.0,0.94,10180.0,15860.0,20540.0,24950.0,36240.0,43150.0,51960.0,67920.0,6.7,8.6,0.385,90.6,85.9,2.6,2.1,6.5,2.9,0
920400505,Colombiers 2,92040,Issy-les-Moulineaux,77.2,10.0,21420.0,31750.0,45780.0,0.77,12990.0,18720.0,23740.0,27490.0,36620.0,42240.0,49870.0,61260.0,4.7,5.8,0.32,85.9,81.2,2.5,2.2,11.3,2.8,0
920400601,Forum Seine,92040,Issy-les-Moulineaux,80.0,8.3,25680.0,38320.0,54420.0,0.75,14710.0,22570.0,28270.0,33640.0,44210.0,50330.0,59800.0,76360.0,5.2,6.6,0.34,86.1,81.6,1.6,2.9,9.7,4.2,0
920400701,Le Petit Pont Amphibie,92040,Issy-les-Moulineaux,73.8,13.3,20550.0,37450.0,63460.0,1.15,11190.0,16470.0,24310.0,31270.0,47130.0,57730.0,71010.0,95940.0,8.6,12.7,0.448,82.2,74.2,2.4,5.6,11.4,6.4,0
920440103,Front de Seine 2,92044,Levallois-Perret,80.1,8.3,26830.0,40030.0,62640.0,0.89,14530.0,22810.0,29270.0,34520.0,46460.0,56230.0,70740.0,95290.0,6.6,9.5,0.43,77.5,70.5,1.8,5.2,9.5,13.0,0
920440104,Maurice Ravel,92044,Levallois-Perret,82.7,6.7,27220.0,42320.0,62980.0,0.84,16430.0,24120.0,30440.0,36590.0,48340.0,56860.0,68660.0,91790.0,5.6,8.0,0.393,87.9,80.8,1.9,5.2,7.0,5.1,0
920440105,Villiers-Danton 1,92044,Levallois-Perret,78.8,,27710.0,44870.0,67380.0,0.88,16170.0,24030.0,31380.0,37920.0,53130.0,61500.0,75440.0,98560.0,6.1,9.0,0.407,67.6,60.9,2.1,4.6,16.2,16.2,0
920440106,Villiers-Danton 2,92044,Levallois-Perret,80.7,8.9,25210.0,39960.0,61220.0,0.9,13630.0,22300.0,28190.0,33420.0,47910.0,55610.0,69380.0,94170.0,6.9,9.1,0.408,79.4,72.2,1.8,5.4,12.5,8.1,0
920440107,Hôtel de Ville-Planchette 1,92044,Levallois-Perret,72.1,11.2,19630.0,33570.0,53090.0,1.0,12230.0,16820.0,22060.0,27180.0,40150.0,47360.0,60030.0,82660.0,6.8,9.9,0.43,71.4,66.3,1.8,3.3,19.6,9.0,0
920440108,Hôtel de Ville-Planchette 2,92044,Levallois-Perret,,,27460.0,42990.0,61280.0,0.79,17020.0,24680.0,31100.0,37450.0,48820.0,56890.0,65920.0,88110.0,5.2,7.1,0.361,82.6,70.9,2.5,9.2,11.7,5.7,0
920440109,Wilson-Rivay 1,92044,Levallois-Perret,81.4,7.2,25310.0,39620.0,58990.0,0.85,15740.0,22280.0,27660.0,33080.0,46730.0,54960.0,66620.0,89440.0,5.7,7.6,0.38,78.5,71.2,1.7,5.6,14.4,7.1,0
920440110,Wilson-Rivay 2,92044,Levallois-Perret,76.8,9.7,23430.0,39280.0,59170.0,0.91,13370.0,20940.0,27430.0,33040.0,46380.0,54760.0,64960.0,88330.0,6.6,8.4,0.384,83.9,76.6,2.3,5.0,10.2,5.9,0
920440111,Trezel 1,92044,Levallois-Perret,78.3,8.5,24720.0,38800.0,59940.0,0.91,14500.0,21580.0,27460.0,32360.0,45800.0,54150.0,67940.0,89480.0,6.2,8.2,0.393,83.7,77.3,2.5,3.9,9.2,7.1,0
920440112,Trezel 2,92044,Levallois-Perret,73.0,13.2,21470.0,32190.0,48400.0,0.84,10580.0,17990.0,23920.0,27890.0,37310.0,44420.0,52830.0,69160.0,6.5,7.8,0.359,87.1,80.8,2.1,4.2,10.2,2.7,0
920440113,Trezel 3,92044,Levallois-Perret,74.1,12.6,20330.0,31600.0,47370.0,0.86,10370.0,17540.0,22470.0,27060.0,36840.0,42810.0,53820.0,69400.0,6.7,8.5,0.386,84.0,76.5,2.3,5.2,11.0,5.0,0
920440114,Villiers-L. Michel 1,92044,Levallois-Perret,77.9,10.1,24460.0,40870.0,62700.0,0.94,12960.0,21360.0,27050.0,33980.0,47630.0,56180.0,69330.0,91900.0,7.1,12.8,0.493,65.3,57.7,2.0,5.6,10.9,23.8,0
920440115,Villiers-L. Michel 2,92044,Levallois-Perret,77.2,9.8,24900.0,38770.0,60970.0,0.93,13240.0,20900.0,27380.0,33420.0,47000.0,56040.0,66960.0,92910.0,7.0,9.3,0.405,81.1,72.7,2.4,6.0,11.5,7.4,0
920440116,Henri Barbusse 1,92044,Levallois-Perret,77.6,9.8,21590.0,36410.0,56600.0,0.96,13120.0,19090.0,24450.0,30030.0,42150.0,51980.0,65060.0,85780.0,6.5,9.5,0.422,82.9,74.6,2.2,6.1,8.8,8.3,0
920440117,Henri Barbusse 2,92044,Levallois-Perret,77.8,8.8,24890.0,40880.0,62440.0,0.92,14030.0,21260.0,28340.0,34530.0,48160.0,57390.0,69140.0,96610.0,6.9,9.0,0.398,81.1,72.7,2.1,6.3,11.4,7.5,0
920440118,Eiffel 1,92044,Levallois-Perret,72.3,10.2,19720.0,30910.0,45600.0,0.84,12730.0,17130.0,21410.0,26210.0,35180.0,41610.0,49840.0,64080.0,5.0,7.0,0.37,68.0,62.3,3.0,2.7,24.2,7.8,0
920440120,Eiffel 3,92044,Levallois-Perret,53.3,23.1,13800.0,20260.0,29090.0,0.75,7720.0,12020.0,15470.0,17620.0,23210.0,27280.0,31430.0,41560.0,5.4,6.8,0.346,67.9,61.7,3.7,2.5,29.5,2.6,0
920440121,Eiffel 4,92044,Levallois-Perret,50.5,25.8,12770.0,19640.0,28230.0,0.79,7730.0,11240.0,14120.0,16960.0,22570.0,25800.0,30860.0,39270.0,5.1,6.5,0.334,68.4,63.1,3.2,2.1,29.7,1.9,0
920440122,Eiffel 5,92044,Levallois-Perret,61.7,21.7,14380.0,23170.0,36160.0,0.94,8320.0,12180.0,16370.0,19800.0,27380.0,32450.0,40300.0,53500.0,6.4,9.0,0.395,80.6,71.6,3.8,5.2,16.0,3.4,0
920440123,Ile de la Jatte-Square Baudin,92044,Levallois-Perret,82.1,,25610.0,40290.0,62810.0,0.92,15890.0,23050.0,28040.0,33600.0,47780.0,56240.0,68670.0,98080.0,6.2,9.6,0.449,74.0,66.2,2.2,5.6,10.1,15.9,0
920440124,Villiers-Cerdan,92044,Levallois-Perret,83.7,,31910.0,51250.0,75550.0,0.85,18680.0,27650.0,35800.0,42820.0,59700.0,70930.0,86970.0,114110.0,6.1,9.4,0.423,75.8,62.9,1.7,11.2,12.9,11.3,0
920440125,Georges Pompidou,92044,Levallois-Perret,82.2,,30010.0,47370.0,71090.0,0.87,19960.0,26540.0,34160.0,40690.0,54090.0,64120.0,77950.0,103490.0,5.2,8.9,0.432,66.7,59.2,1.6,5.9,12.9,20.4,0
920440126,Square Girault,92044,Levallois-Perret,72.4,,22580.0,36880.0,55420.0,0.89,11760.0,19340.0,25790.0,31300.0,43530.0,50450.0,61580.0,79910.0,6.8,9.9,0.42,78.2,71.7,2.3,4.2,14.9,6.9,0
920460101,Renovation,92046,Malakoff,52.7,30.1,11310.0,18830.0,28090.0,0.89,6320.0,9620.0,12920.0,15720.0,22070.0,26030.0,30500.0,37080.0,5.9,7.7,0.354,65.7,60.3,3.1,2.3,31.0,3.3,0
920460102,Nord,92046,Malakoff,68.3,15.1,17880.0,27220.0,41550.0,0.87,9420.0,15400.0,19540.0,23340.0,31650.0,37520.0,47200.0,63160.0,6.7,8.5,0.386,78.9,70.1,2.7,6.1,15.2,5.9,0
920460103,Petit Vanves,92046,Malakoff,65.6,20.0,15790.0,26250.0,41660.0,0.99,7590.0,12950.0,17910.0,22340.0,31630.0,37140.0,44500.0,56870.0,7.5,10.1,0.405,81.8,72.8,3.1,5.9,13.3,4.9,0
920460104,Les Pierres Plates,92046,Malakoff,62.7,20.9,14580.0,24470.0,35580.0,0.86,7520.0,12640.0,17100.0,20940.0,28750.0,32720.0,38610.0,46070.0,6.1,7.3,0.336,76.6,72.3,2.3,2.0,20.7,2.7,0
920460105,Centre,92046,Malakoff,69.9,13.2,19440.0,29330.0,42240.0,0.78,10430.0,17310.0,21030.0,25420.0,33980.0,39100.0,47280.0,62950.0,6.0,7.5,0.361,77.6,71.9,2.2,3.5,17.7,4.7,0
920460106,Les Fosses Rouges,92046,Malakoff,67.9,16.5,17100.0,27190.0,39520.0,0.82,9600.0,14960.0,19110.0,23260.0,31190.0,36700.0,43830.0,55230.0,5.8,7.1,0.346,77.2,72.7,2.6,1.9,19.6,3.2,0
920460107,Les Nouzeaux,92046,Malakoff,61.3,23.3,13610.0,22590.0,36720.0,1.02,7100.0,11650.0,15480.0,19390.0,27120.0,32470.0,40450.0,54580.0,7.7,9.9,0.406,76.3,67.0,3.2,6.1,20.7,3.0,0
920460108,Les Sablonnieres,92046,Malakoff,72.6,15.6,18050.0,29960.0,43090.0,0.84,9090.0,15510.0,20490.0,24840.0,34450.0,39250.0,47340.0,60910.0,6.7,8.7,0.374,81.5,75.2,2.4,3.9,14.8,3.7,0
920460109,Le Fort,92046,Malakoff,75.8,,20610.0,26340.0,34380.0,0.52,14800.0,18920.0,21470.0,23810.0,29470.0,32240.0,36320.0,42730.0,2.9,3.3,0.225,90.9,88.9,1.4,0.6,7.0,2.1,0
920460110,Les Groux,92046,Malakoff,50.1,31.6,11240.0,18060.0,25950.0,0.81,5860.0,9960.0,12540.0,15380.0,21300.0,23980.0,29150.0,38670.0,6.6,8.7,0.365,73.1,67.5,3.8,1.8,25.1,1.8,0
920460111,Le Clos,92046,Malakoff,,,18400.0,28870.0,41690.0,0.81,9520.0,14910.0,20590.0,25050.0,33240.0,39430.0,45970.0,63280.0,6.6,8.5,0.368,77.3,72.0,2.5,2.8,17.6,5.1,0
920480101,Meudon La Forêt 1,92048,Meudon,65.8,18.0,15950.0,23350.0,33280.0,0.74,9240.0,13920.0,17700.0,20010.0,27210.0,31030.0,36000.0,43510.0,4.7,6.0,0.314,67.1,63.0,2.7,1.4,29.7,3.2,0
920480102,Meudon La Forêt 2,92048,Meudon,58.9,23.5,13520.0,21620.0,30740.0,0.8,7440.0,11750.0,15250.0,18710.0,24820.0,28910.0,33480.0,41730.0,5.6,6.5,0.327,63.6,60.1,2.8,0.7,33.8,2.6,0
920480103,Meudon La Forêt 3,92048,Meudon,62.6,22.0,13950.0,23010.0,34260.0,0.88,7960.0,11850.0,15950.0,19700.0,27230.0,31540.0,37640.0,46780.0,5.9,7.1,0.344,60.9,55.8,2.4,2.7,35.8,3.3,0
920480104,Meudon La Forêt 4,92048,Meudon,42.4,34.9,10100.0,16460.0,23220.0,0.8,5990.0,8930.0,11360.0,14060.0,19140.0,21720.0,24800.0,30360.0,5.1,6.1,0.309,72.8,67.4,4.5,0.9,26.6,0.6,0
920480105,Meudon La Forêt 5,92048,Meudon,70.1,15.4,16680.0,24620.0,31990.0,0.62,9610.0,15100.0,18740.0,21690.0,27080.0,30280.0,33930.0,39010.0,4.1,4.9,0.277,78.4,73.8,2.8,1.8,19.8,1.8,0
920480106,Meudon La Forêt 6,92048,Meudon,64.3,21.0,14820.0,22650.0,29990.0,0.67,6990.0,12410.0,16470.0,19620.0,25160.0,28210.0,31960.0,38490.0,5.5,6.0,0.3,77.5,72.8,3.2,1.5,20.6,1.9,0
920480201,Bellevue 1,92048,Meudon,75.3,,22720.0,38220.0,59640.0,0.97,13610.0,19210.0,26200.0,31800.0,45840.0,54140.0,66200.0,82170.0,6.0,8.7,0.406,67.4,61.5,2.2,3.7,23.4,9.2,0
920480202,Bellevue 2,92048,Meudon,86.7,,31520.0,46550.0,69020.0,0.81,21200.0,28530.0,34440.0,40460.0,54280.0,62930.0,74760.0,103750.0,4.9,6.9,0.376,71.9,66.0,2.1,3.8,18.5,9.6,0
920480203,Bas Meudon 1,92048,Meudon,70.9,15.1,18430.0,30360.0,45790.0,0.9,10140.0,16060.0,20980.0,25710.0,35040.0,41600.0,51290.0,65550.0,6.5,7.8,0.359,87.5,82.5,2.8,2.2,9.5,3.0,0
920480204,Bas Meudon 2,92048,Meudon,80.8,,27830.0,43240.0,60930.0,0.77,14360.0,24060.0,31640.0,37440.0,49890.0,56890.0,67500.0,92720.0,6.5,9.9,0.435,67.7,63.2,2.1,2.4,15.0,17.3,0
920480205,Le Centre 1,92048,Meudon,79.9,,30390.0,47100.0,69390.0,0.83,17840.0,27000.0,33430.0,39960.0,54130.0,63750.0,78190.0,105640.0,5.9,10.4,0.455,67.4,59.0,2.1,6.3,15.7,16.9,0
920480206,Le Centre 2,92048,Meudon,77.1,8.5,23220.0,38720.0,56380.0,0.86,13920.0,19960.0,26570.0,33090.0,45290.0,52410.0,61200.0,77680.0,5.6,8.5,0.402,79.0,68.8,2.1,8.1,15.0,6.0,0
920480207,Val Fleury 1,92048,Meudon,,,25870.0,39340.0,57750.0,0.81,17220.0,23740.0,28470.0,33120.0,46090.0,53990.0,64960.0,88900.0,5.2,7.5,0.39,75.1,67.9,1.4,5.8,19.4,5.5,0
920480208,Val Fleury 2,92048,Meudon,63.7,16.3,17160.0,25740.0,38640.0,0.83,10110.0,14840.0,19100.0,22050.0,29960.0,35730.0,43700.0,59180.0,5.9,8.0,0.388,73.0,66.5,3.1,3.4,21.5,5.5,0
920480209,Val Fleury 3,92048,Meudon,78.9,8.1,25250.0,38960.0,56530.0,0.8,15340.0,22420.0,28220.0,33810.0,43700.0,51200.0,63870.0,81550.0,5.3,7.5,0.372,78.0,71.9,2.0,4.1,16.2,5.8,0
920480210,Le Centre 3,92048,Meudon,83.6,,26920.0,39170.0,53760.0,0.69,16870.0,24550.0,29620.0,34720.0,44100.0,49640.0,58700.0,80780.0,4.8,6.0,0.338,76.5,70.3,1.5,4.7,17.5,6.0,0
920480211,Le Centre 4,92048,Meudon,81.6,,27350.0,40700.0,62610.0,0.87,18550.0,24910.0,30000.0,35340.0,47140.0,56030.0,71630.0,100640.0,5.4,9.5,0.468,64.2,56.3,1.5,6.4,19.3,16.5,0
920480212,Le Centre 5,92048,Meudon,86.4,,34750.0,48910.0,71870.0,0.76,22560.0,32060.0,37460.0,42830.0,58280.0,66530.0,78390.0,108050.0,4.8,7.0,0.383,69.1,63.1,1.6,4.4,18.6,12.3,0
920490101,Centre Administratif-Mairie,92049,Montrouge,,,14170.0,25640.0,38110.0,0.93,7440.0,11760.0,16630.0,21000.0,30230.0,35110.0,44070.0,55500.0,7.5,10.0,0.392,71.1,64.9,2.4,3.8,23.7,5.2,0
920490102,Peri-Brossolette,92049,Montrouge,79.1,10.1,22160.0,34220.0,49480.0,0.8,12960.0,19350.0,24540.0,29300.0,40100.0,46280.0,52790.0,65660.0,5.1,6.7,0.348,79.2,73.2,2.3,3.7,15.2,5.6,0
920490103,Camille Pelletan,92049,Montrouge,65.9,26.3,12650.0,24310.0,38840.0,1.08,6570.0,10600.0,15020.0,18760.0,29190.0,34910.0,42860.0,57110.0,8.7,10.8,0.418,84.3,77.2,2.9,4.2,12.5,3.2,0
920490104,Marcelin Berthelot,92049,Montrouge,75.6,10.6,21470.0,34210.0,51240.0,0.87,12150.0,18380.0,24160.0,29160.0,40210.0,46910.0,54470.0,71710.0,5.9,7.9,0.374,76.5,70.8,2.3,3.4,16.4,7.1,0
920490105,Jean Jaures,92049,Montrouge,71.3,15.1,17820.0,29180.0,43220.0,0.87,10180.0,15820.0,20170.0,24870.0,34090.0,39910.0,47840.0,59420.0,5.8,7.8,0.377,79.1,73.2,2.1,3.8,16.0,4.9,0
920490106,Bibliothèque Municipale,92049,Montrouge,78.7,10.2,22360.0,34240.0,46920.0,0.72,12850.0,20120.0,24690.0,28850.0,38400.0,43060.0,50590.0,62720.0,4.9,6.1,0.325,82.2,76.2,2.2,3.8,13.5,4.3,0
920490107,Raymond Queneau,92049,Montrouge,79.1,,23030.0,36160.0,51250.0,0.78,13380.0,20050.0,25480.0,30810.0,40560.0,46520.0,55500.0,73080.0,5.5,7.0,0.352,81.8,73.3,2.2,6.3,14.4,3.8,0
920490108,Dispensaire,92049,Montrouge,81.6,,25890.0,37260.0,51190.0,0.68,16250.0,23160.0,27840.0,32880.0,42580.0,47820.0,54400.0,69260.0,4.3,5.5,0.311,74.2,67.6,2.0,4.6,19.8,6.0,0
920490109,Piscine,92049,Montrouge,68.5,19.1,16170.0,28300.0,47800.0,1.12,8040.0,13320.0,18630.0,23670.0,35780.0,42910.0,52040.0,70030.0,8.7,11.8,0.433,73.9,64.7,2.4,6.8,16.6,9.5,0
920490110,Aristide Briand,92049,Montrouge,75.8,11.1,20280.0,31260.0,43720.0,0.75,12190.0,18220.0,22440.0,26780.0,35590.0,40450.0,47810.0,57730.0,4.7,6.0,0.319,82.8,76.9,2.0,3.9,14.1,3.1,0
920490111,Boileau,92049,Montrouge,76.9,12.6,22550.0,34910.0,51830.0,0.84,10120.0,18660.0,25180.0,29800.0,42000.0,47920.0,57830.0,74160.0,7.3,9.9,0.402,83.4,73.2,2.8,7.4,11.4,5.2,0
