IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
751187003,Clignancourt 3,75118,Paris 18e Arrondissement,71.9,14,19920,34210,51230,0.92,8690,16680,23130,28680,39470,46500,56040,71930,8.3,10.2,0.394,83.2,70.6,4.4,8.2,11.7,5.1,0
751187004,Clignancourt 4,75118,Paris 18e Arrondissement,71.3,13.5,18970,32760,51070,0.98,10020,16780,22130,27550,37480,45950,56070,77070,7.7,12.7,0.473,76.7,63.5,3.5,9.7,10.7,12.6,0
751187005,Clignancourt 5,75118,Paris 18e Arrondissement,67.8,16.9,18290,31020,50570,1.04,8040,15160,21280,26300,38090,46120,58140,93990,11.7,23.2,0.586,72.8,58.1,3.2,11.5,9.4,17.8,0
751187006,Clignancourt 6,75118,Paris 18e Arrondissement,72.8,17,18310,31010,45600,0.88,8780,15180,21660,26040,36080,41900,49880,62600,7.1,9.5,0.376,84.8,73,4.5,7.3,11,4.2,0
751187007,Clignancourt 7,75118,Paris 18e Arrondissement,64.7,23.2,13930,25520,42870,1.13,5370,11190,16110,21210,31600,39310,49280,65910,12.3,18.2,0.468,81.6,70.5,3.3,7.8,12.4,6,0
751187008,Clignancourt 8,75118,Paris 18e Arrondissement,78.3,,24850,41800,63040,0.91,13400,21590,28190,35200,48720,56760,67590,91440,6.8,11.3,0.46,68.6,60.5,2.8,5.3,13.1,18.3,0
751187009,Clignancourt 9,75118,Paris 18e Arrondissement,72.5,14.3,19430,32360,50500,0.96,9440,16410,22040,27430,37400,46050,55310,69670,7.4,11.9,0.446,79.9,67.7,3.4,8.8,13.2,6.9,0
751187010,Clignancourt 10,75118,Paris 18e Arrondissement,71.1,20.1,15910,28700,43530,0.96,6900,12970,18650,23070,33340,40260,49240,63490,9.2,11.3,0.406,82.1,72.7,3.3,6.1,13.4,4.5,0
751187011,Clignancourt 11,75118,Paris 18e Arrondissement,75.8,13.9,21290,34280,47950,0.78,9920,17430,23530,28650,38690,44940,54680,71810,7.2,8.6,0.372,81.7,71.7,3.7,6.3,14.5,3.8,0
751187012,Clignancourt 12,75118,Paris 18e Arrondissement,74.2,11.2,22760,36360,53960,0.86,11950,19800,25760,31460,41290,49310,59340,74930,6.3,8.4,0.381,82.9,72,2.8,8.1,12.4,4.7,0
751187013,Clignancourt 13,75118,Paris 18e Arrondissement,74.8,11.8,21900,35720,53040,0.87,11320,18700,25200,30130,40540,48290,58650,74940,6.6,9.3,0.392,80,68.1,3.1,8.8,15.3,4.7,0
751187014,Clignancourt 14,75118,Paris 18e Arrondissement,69.5,22.4,13790,26590,39340,0.96,6100,11430,16770,21400,31190,36540,42990,54250,8.9,10.8,0.383,88.7,76.6,4.6,7.5,9.5,1.8,0
751187015,Clignancourt 15,75118,Paris 18e Arrondissement,73.6,14.6,18560,30610,43560,0.82,9660,16130,21300,25800,34950,40710,48420,61020,6.3,7.8,0.355,84.2,74.8,3.8,5.6,12.7,3.1,0
751187016,Clignancourt 16,75118,Paris 18e Arrondissement,69.3,20.8,15540,28640,46250,1.07,6540,12420,18290,23740,34240,41520,50890,63810,9.8,11.1,0.394,86.4,74.6,4.8,7,11.2,2.4,0
751187017,Clignancourt 17,75118,Paris 18e Arrondissement,57.9,33.4,9570,20120,35250,1.28,4200,7550,11490,15160,26110,32130,39500,53070,12.6,16,0.449,85.8,74.7,4.9,6.2,10.5,3.7,0
751187018,Clignancourt 18,75118,Paris 18e Arrondissement,61.1,32.5,10550,19740,31290,1.05,4630,8600,12100,16190,23620,28790,34610,43400,9.4,11.4,0.401,84.1,75.7,4.2,4.2,14,1.9,0
751187019,Clignancourt 19,75118,Paris 18e Arrondissement,63,27.5,11680,23660,37360,1.09,5080,9750,13750,18970,28500,33610,40490,53420,10.5,11.7,0.411,82,72,4.3,5.7,14.7,3.3,0
751187020,Clignancourt 20,75118,Paris 18e Arrondissement,63.3,25.1,12920,23050,36980,1.04,5830,10130,14620,19290,29120,34210,40660,52020,8.9,11.5,0.403,84.4,75.8,3.4,5.2,12.9,2.7,0
751187021,Clignancourt 21,75118,Paris 18e Arrondissement,67.2,24.8,13040,28110,46010,1.17,5730,10400,16910,22360,34400,40580,52530,72590,12.7,18.4,0.472,80.6,70.1,3.3,7.2,11.8,7.6,0
751187022,Clignancourt 22,75118,Paris 18e Arrondissement,75,15.6,19900,31390,45410,0.81,8200,16980,22750,27280,36530,42400,50930,66160,8.1,9.4,0.381,83.6,72.2,4.2,7.2,11,5.4,0
751187023,Clignancourt 23,75118,Paris 18e Arrondissement,,,8560,15520,26040,1.13,3910,7320,9900,12250,18960,23870,29310,40250,10.3,12.8,0.428,78.5,70.5,4.7,3.3,19.4,2.1,0
751187024,Clignancourt 24,75118,Paris 18e Arrondissement,71.1,22.3,14640,26810,40940,0.98,6960,12010,17470,21650,31870,37500,44240,57990,8.3,10.5,0.386,87.1,76.9,4.8,5.4,10,2.9,0
751187025,Clignancourt 25,75118,Paris 18e Arrondissement,66.1,26.3,12830,26930,42860,1.12,5420,10410,14890,21010,32340,38730,46830,58230,10.7,13.6,0.419,79.9,70.9,3.6,5.4,15.3,4.8,0
751187026,Clignancourt 26,75118,Paris 18e Arrondissement,63.1,28.9,11140,22140,35490,1.1,4880,8820,13540,17310,26920,31990,39540,51370,10.5,14.3,0.431,83.7,73.2,4.6,5.9,13.1,3.2,0
751187027,Clignancourt 27,75118,Paris 18e Arrondissement,37.2,52.3,7340,12270,20740,1.09,4040,6500,8280,10210,15320,17750,23100,31150,7.7,9.3,0.393,83.5,75.8,5.9,1.8,15.2,1.3,0
751187101,Goutte d'Or 1,75118,Paris 18e Arrondissement,58.4,30.2,10940,21890,35010,1.1,5180,9040,12880,17350,27070,32540,38720,49520,9.6,11.8,0.411,83.6,73,5.5,5.1,12.8,3.6,0
751187102,Goutte d'Or 2,75118,Paris 18e Arrondissement,42.5,51.8,7230,12490,21980,1.18,3830,6080,8080,10150,14850,18990,25050,37270,9.7,13.7,0.464,80,69.4,6.2,4.4,17.2,2.8,0
751187103,Goutte d'Or 3,75118,Paris 18e Arrondissement,46.8,51.4,7250,12630,25170,1.42,3480,5970,8240,10410,16390,22610,28720,39430,11.3,14.9,0.474,80.3,68.8,4.9,6.6,15.1,4.6,0
751187104,Goutte d'Or 4,75118,Paris 18e Arrondissement,57.5,36.1,9720,18100,31310,1.19,4180,8520,11190,14320,22800,27950,34200,45660,10.9,12,0.417,84.1,73.6,6.1,4.4,12.5,3.4,0
751187105,Goutte d'Or 5,75118,Paris 18e Arrondissement,56.5,40.2,8480,16730,31650,1.39,3740,6640,9660,12940,21960,27990,36020,47300,12.7,14,0.445,86.5,74.5,6.4,5.6,11,2.5,0
751187106,Goutte d'Or 6,75118,Paris 18e Arrondissement,56,37.8,8770,17130,31440,1.32,4060,7390,10360,13870,21730,27500,34630,44050,10.9,13.1,0.431,87.3,75.7,6.2,5.4,10.1,2.6,0
751187107,Goutte d'Or 7,75118,Paris 18e Arrondissement,57.3,37.1,9000,18160,32710,1.31,3850,7430,10050,14130,22920,28780,36530,47070,12.2,14.3,0.437,84.6,75.2,5.6,3.8,12,3.4,0
751187108,Goutte d'Or 8,75118,Paris 18e Arrondissement,55.7,38.8,8520,16460,30240,1.32,4610,6400,9770,13720,21580,26540,34360,44670,9.7,14.1,0.439,83.6,74.2,4.9,4.5,13.2,3.2,0
751187109,Goutte d'Or 9,75118,Paris 18e Arrondissement,53.7,40.8,8750,16490,29390,1.25,4190,7250,9730,12710,20380,26140,32790,45190,10.8,13.8,0.449,85.2,75.4,5.2,4.6,10.8,4,0
751187110,Goutte d'Or 10,75118,Paris 18e Arrondissement,51.4,40.9,8530,16430,27550,1.16,3930,7000,10020,12780,20130,24860,31050,41130,10.5,14.8,0.445,78,69.2,4.5,4.3,19.2,2.8,0
751187201,Chapelle 1,75118,Paris 18e Arrondissement,48.7,43.5,7760,15110,24730,1.12,3410,6170,8780,11910,18610,22620,28980,39500,11.6,14.4,0.432,88.1,78.2,5.2,4.7,10.6,1.3,0
751187202,Chapelle 2,75118,Paris 18e Arrondissement,61.3,33.8,8900,19470,32770,1.23,4500,7680,11070,15190,24550,29740,36170,48340,10.7,13.3,0.426,84.3,75.5,4.5,4.3,12.7,3,0
751187203,Chapelle 3,75118,Paris 18e Arrondissement,62.6,32.2,10130,22370,38670,1.28,5040,7650,12240,16430,28850,34390,42990,54900,10.9,15.8,0.446,83.2,73.4,5,4.8,13.5,3.3,0
751187204,Chapelle 4,75118,Paris 18e Arrondissement,63.3,29.2,11390,23000,37740,1.15,5070,9480,13180,18040,28950,34580,41850,53550,10.6,14.4,0.45,78.7,70.3,4.2,4.2,12.7,8.6,0
751187205,Chapelle 5,75118,Paris 18e Arrondissement,59.6,31.6,10790,20490,31430,1.01,4920,8680,12300,16460,24210,29020,35210,44360,9,11.4,0.402,83.4,74.2,4.6,4.6,14.1,2.5,0
751187206,Chapelle 6,75118,Paris 18e Arrondissement,54.6,33.5,10690,18710,29790,1.02,4380,8600,11880,15130,22480,27450,32810,41140,9.4,10.8,0.387,79.7,70.7,5,4,18.3,2,0
751187207,Chapelle 7,75118,Paris 18e Arrondissement,55.4,39,8780,17610,29320,1.17,4320,7770,9860,13430,22390,27320,32380,42480,9.8,12,0.424,85.5,73.9,4.5,7.1,12.1,2.4,0
751187208,Chapelle 8,75118,Paris 18e Arrondissement,44.2,44.9,7570,14520,23380,1.09,3780,6220,9000,11600,17800,21650,25950,32560,8.6,11,0.393,79.5,72.2,4.8,2.5,18.9,1.6,0
751187209,Chapelle 9,75118,Paris 18e Arrondissement,28.6,56.6,6980,11750,17940,0.93,3260,6000,7970,9620,13940,16560,19420,24180,7.4,8.8,0.356,75.3,68.4,6.2,0.7,24.3,0.4,0
751197301,Villette 1,75119,Paris 19e Arrondissement,61,30.1,11030,21040,35310,1.15,5350,9090,12970,16870,26550,31910,39040,51750,9.7,12.7,0.426,81.1,71.8,4.5,4.8,13.8,5.1,0
751197302,Villette 2,75119,Paris 19e Arrondissement,59.1,28.8,11420,22140,36300,1.12,4950,8790,13330,17750,26590,32640,41070,55800,11.3,14.2,0.44,81,71.6,3.7,5.7,15,4,0
751197303,Villette 3,75119,Paris 19e Arrondissement,64.7,26,12330,23280,37840,1.1,5930,10370,14620,18640,28410,34060,42130,53520,9,10.4,0.397,75.5,67.1,3.5,4.9,19.9,4.6,0
751197304,Villette 4,75119,Paris 19e Arrondissement,63.3,24.8,13070,23660,38010,1.05,5630,10740,14980,18530,29170,34350,42700,55480,9.9,11.7,0.413,78.4,69.1,4.3,5,16.4,5.2,0
751197305,Villette 5,75119,Paris 19e Arrondissement,66.8,23.2,13630,26040,40670,1.04,6140,11230,16690,20780,31810,37330,44520,57080,9.3,12.5,0.412,78.9,70.5,4.3,4.1,17.1,4,0
751197306,Villette 6,75119,Paris 19e Arrondissement,35.4,51.5,7370,12690,20390,1.03,3570,6520,8370,10760,15040,18050,22110,28040,7.9,9.4,0.382,69.8,62.2,5.6,2,28,2.2,0
751197307,Villette 7,75119,Paris 19e Arrondissement,46.1,48.8,8180,13520,24250,1.19,3430,6670,8880,11320,16940,21810,27530,36780,10.7,12.3,0.418,86.8,77.5,6.2,3.1,11.4,1.8,0
751197308,Villette 8,75119,Paris 19e Arrondissement,39.5,57.7,6480,10550,20110,1.29,3310,5790,7420,9230,14040,17600,22780,29980,9,10.7,0.421,74.1,66.1,4.7,3.3,23.8,2.1,0
751197309,Villette 9,75119,Paris 19e Arrondissement,55,32,10240,20400,32610,1.1,5230,8480,12290,16370,24820,30080,37020,46890,9,11.3,0.409,71.6,62.4,4,5.2,24.7,3.7,0
751197310,Villette 10,75119,Paris 19e Arrondissement,47.7,43.2,8300,14850,25960,1.19,4550,7300,9700,12020,18450,22820,28880,37150,8.2,10.5,0.407,69.3,61.6,4.6,3.1,28,2.7,0
751197311,Villette 11,75119,Paris 19e Arrondissement,64.9,26.8,11790,24820,40300,1.15,6220,9370,14240,18890,30940,37060,43990,56280,9,11.4,0.408,78.7,69.3,4.2,5.2,16.9,4.4,0
751197312,Villette 12,75119,Paris 19e Arrondissement,46.4,40.3,9310,16340,27790,1.13,4620,7640,10230,12820,20060,24420,32180,43920,9.5,11.7,0.43,78.4,70.1,4.6,3.7,18.3,3.3,0
751197313,Villette 13,75119,Paris 19e Arrondissement,64.4,27.5,11690,23750,39220,1.16,5860,9980,13990,18780,29060,35270,43280,56030,9.6,12.7,0.435,75.9,65.7,3.3,6.9,18.1,6,0
751197314,Villette 14,75119,Paris 19e Arrondissement,53.5,37.7,9260,17480,30710,1.23,3970,7750,10900,13790,21970,27340,34200,46940,11.8,14.6,0.445,78,70.8,3.9,3.3,18,4,0
751197315,Villette 15,75119,Paris 19e Arrondissement,59.3,30.3,10620,22020,34120,1.07,5970,9260,12530,17430,27190,31500,38060,51140,8.6,11.5,0.413,75.5,65.2,3.4,6.9,19.9,4.6,0
751197316,Villette 16,75119,Paris 19e Arrondissement,61.4,32.2,10090,21510,36070,1.21,4450,7680,12120,16290,25350,31810,39850,49730,11.2,14.6,0.426,81.2,72.8,4.1,4.3,14.9,3.9,0
751197317,Villette 17,75119,Paris 19e Arrondissement,44.5,42.3,8320,15220,25420,1.12,4540,7410,9660,12510,18310,22220,28720,39830,8.8,11.5,0.418,73,64.7,4.9,3.4,24.6,2.4,0
751197401,Pont de Flandre 1,75119,Paris 19e Arrondissement,48.4,39.2,9450,15800,27790,1.16,5430,7930,10610,13090,18380,24730,31290,41710,7.7,11.8,0.434,87.1,80.2,5.5,1.4,10.6,2.3,0
751197402,Pont de Flandre 2,75119,Paris 19e Arrondissement,66.9,26.6,12130,24290,36760,1.01,6680,10340,15160,19900,28320,33240,40250,53540,8,10.5,0.411,82.1,74.4,3.8,3.9,13.1,4.8,0
751197403,Pont de Flandre 3,75119,Paris 19e Arrondissement,58.1,35.7,9300,18460,30550,1.15,4820,7680,11420,14410,23010,27860,34270,43670,9.1,13,0.425,81.6,73.2,4.7,3.7,15.4,3,0
751197404,Pont de Flandre 4,75119,Paris 19e Arrondissement,62.5,31.5,9890,22620,36660,1.18,5040,8110,12510,16970,27780,33580,40370,53060,10.5,13.9,0.423,82.8,74.5,3.9,4.4,13.8,3.4,0
751197405,Pont de Flandre 5,75119,Paris 19e Arrondissement,50.9,41.9,8820,16200,28280,1.2,4600,8250,9970,12590,20010,25130,31810,41820,9.1,11.8,0.433,80.7,71,5,4.7,16.7,2.6,0
751197406,Pont de Flandre 6,75119,Paris 19e Arrondissement,50.6,36.8,9440,17430,29300,1.14,4640,7910,11000,14040,21290,26710,32410,43140,9.3,11.4,0.419,77.2,68.8,4.6,3.8,18.7,4.1,0
751197407,Pont de Flandre 7,75119,Paris 19e Arrondissement,42.7,43.4,7550,14140,24150,1.17,4010,6410,9550,11820,16840,20920,26720,36630,9.1,11.8,0.415,80.2,71.5,5.6,3.1,17.8,2,0
751197408,Pont de Flandre 8,75119,Paris 19e Arrondissement,39.5,49.5,8240,13270,20700,0.94,4310,7380,9310,10860,15520,18460,23250,31550,7.3,9,0.392,72.9,66.3,5,1.6,25.1,2,0
751197409,Pont de Flandre 9,75119,Paris 19e Arrondissement,42.1,43.4,8230,14640,22200,0.95,3840,6540,9180,11860,16940,20290,24520,30960,8.1,10.4,0.38,68.9,63.5,4,1.4,29.3,1.8,0
751197410,Pont de Flandre 10,75119,Paris 19e Arrondissement,,,7110,12820,21820,1.15,2930,6100,8010,10630,15900,19740,23790,32840,11.2,13.6,0.438,88.8,80.9,5.6,2.3,8.6,2.6,0
751197411,Pont de Flandre 11,75119,Paris 19e Arrondissement,68,25.4,12680,25410,39600,1.06,5830,10380,14610,20610,30530,36310,44570,57080,9.8,12,0.412,83.5,76.1,3.3,4.1,13.2,3.3,0
751197413,Pont de Flandre 13,75119,Paris 19e Arrondissement,58.3,31.4,10570,19040,32200,1.14,5480,9390,12580,15250,23670,29070,35670,45400,8.3,8.8,0.393,96.9,87.3,4.9,4.7,1.8,1.3,0
751197501,Amérique 1,75119,Paris 19e Arrondissement,63.3,29.1,11500,21960,35100,1.07,5170,9570,13240,17690,28050,32420,39840,51050,9.9,12.3,0.405,75.1,67.8,2.9,4.4,21.2,3.7,0
751197502,Amérique 2,75119,Paris 19e Arrondissement,64.2,25.5,12650,23060,35430,0.99,6000,10430,14240,18430,27230,32730,39360,49330,8.2,9.9,0.387,79.4,72.3,4.1,3,17.2,3.4,0
751197503,Amérique 3,75119,Paris 19e Arrondissement,58.2,30.6,10650,20160,32670,1.09,5070,8460,12780,16310,25050,30010,36110,49570,9.8,14.5,0.462,78.3,68.3,4.1,5.9,18.3,3.4,0
751197504,Amérique 4,75119,Paris 19e Arrondissement,41.3,41,8930,14960,23590,0.98,4490,7040,10180,12590,18700,21790,25970,34690,7.7,10.2,0.387,71.8,63.6,4.9,3.3,25.3,2.9,0
751197505,Amérique 5,75119,Paris 19e Arrondissement,64,23.3,13550,22460,33150,0.87,6710,11890,15350,18340,26190,31000,36100,45270,6.7,6.9,0.352,71.2,64.7,3.2,3.3,25.3,3.5,0
751197506,Amérique 6,75119,Paris 19e Arrondissement,72.2,14,19680,30860,43730,0.78,9170,17220,22040,26600,35600,40640,47610,60560,6.6,7.9,0.358,79.7,68.6,4.4,6.7,15.7,4.6,0
751197507,Amérique 7,75119,Paris 19e Arrondissement,65.4,27.3,11790,24810,40200,1.15,5570,9420,14060,19890,29630,35580,44210,57480,10.3,13.6,0.426,77.5,65.5,4.6,7.4,17.6,4.9,0
751197508,Amérique 8,75119,Paris 19e Arrondissement,73.2,14.5,19500,30610,44320,0.81,9250,16700,22190,26260,35290,40910,48100,61110,6.6,8.5,0.364,70.6,61.9,3.2,5.5,22.7,6.7,0
751197509,Amérique 9,75119,Paris 19e Arrondissement,43.6,43,7880,14870,23360,1.04,4130,6900,9250,12020,17820,20920,24750,32910,8,10,0.39,68.1,61.9,3.8,2.4,30.6,1.3,0
751197510,Amérique 10,75119,Paris 19e Arrondissement,62.6,27.2,11960,21520,35330,1.09,6090,9710,14540,17150,26970,32140,38630,51170,8.4,10.4,0.404,72,64.8,3.7,3.5,23.7,4.3,0
751197511,Amérique 11,75119,Paris 19e Arrondissement,61.1,28.2,11930,21180,31580,0.93,6370,10020,14040,17290,24650,29360,33930,43260,6.8,8.2,0.359,77.1,70,3.7,3.4,20.5,2.4,0
751197512,Amérique 12,75119,Paris 19e Arrondissement,,,7080,12810,20040,1.01,2860,6050,8210,10030,14790,17990,22700,28760,10.1,12.1,0.412,68.6,61.1,5.2,2.3,28.9,2.5,0
751197513,Amérique 13,75119,Paris 19e Arrondissement,46.8,37.6,9430,16520,23520,0.85,5400,8390,11100,13680,19510,22430,25520,32480,6,7.3,0.354,78,71.7,4,2.3,21.2,0.8,0
751197514,Amérique 14,75119,Paris 19e Arrondissement,74.7,12,22290,37210,55780,0.9,11480,19620,25620,31340,43090,51740,62310,90300,7.9,10.7,0.43,73.6,63.2,3.6,6.8,14.7,11.7,0
751197515,Amérique 15,75119,Paris 19e Arrondissement,70.7,14.4,19860,33440,49030,0.87,9490,16560,23080,28780,38650,44860,54660,70770,7.5,10.3,0.402,73.4,62.3,3,8.1,18.5,8.1,0
751197516,Amérique 16,75119,Paris 19e Arrondissement,37.6,49.4,8180,12980,21730,1.04,3800,7120,9450,11090,15710,19310,24020,32170,8.5,10.6,0.413,78.6,70.5,4.7,3.4,19.7,1.7,0
751197517,Amérique 17,75119,Paris 19e Arrondissement,47.7,43.4,7870,15470,25780,1.16,4180,6580,9060,11920,18890,22970,28670,37980,9.1,11.9,0.426,78.2,70.2,4.5,3.5,19.3,2.5,0
751197518,Amérique 18,75119,Paris 19e Arrondissement,33.6,53.2,6540,12150,19660,1.08,2670,5690,7760,9950,14410,17790,21810,28650,10.7,12.6,0.406,71.2,64.6,5,1.6,27.7,1.1,0
751197519,Amérique 19,75119,Paris 19e Arrondissement,43.9,44.2,8180,14480,22190,0.97,3710,6500,9600,12000,16840,19720,24270,33240,9,11.4,0.407,69.2,62.1,5,2.1,25.4,5.4,0
751197520,Amérique 20,75119,Paris 19e Arrondissement,59.2,30,11550,22250,35380,1.07,4750,9450,12980,17770,27120,32680,38820,50880,10.7,12.3,0.418,78.6,67.3,3.4,7.9,17.4,4,0
751197521,Amérique 21,75119,Paris 19e Arrondissement,64.6,26.8,12380,23070,34580,0.96,5770,10460,14360,19060,27100,31790,38270,48730,8.4,10.3,0.39,81.2,71,4.6,5.6,14.3,4.5,0
751197522,Amérique 22,75119,Paris 19e Arrondissement,69,23.1,14440,26640,38770,0.91,6660,11220,17070,21790,30960,35990,42190,52140,7.8,10,0.377,80.8,73.2,3.4,4.2,15.1,4.1,0
751197523,Amérique 23,75119,Paris 19e Arrondissement,66.3,17.8,16310,27240,37950,0.79,7920,13430,18330,22900,30320,34630,41990,54140,6.8,8,0.353,83.6,74.1,3.5,6,12.5,3.9,0
751197524,Amérique 24,75119,Paris 19e Arrondissement,69.1,18.9,16570,28410,44210,0.97,7240,13630,18520,23150,33500,40620,49310,63550,8.8,11.2,0.413,70.9,61.9,3.1,5.9,19.7,9.4,0
751197601,Combat 1,75119,Paris 19e Arrondissement,69.7,18.5,17540,28310,42640,0.89,7420,14300,19850,24300,33150,39820,45920,57050,7.7,9.2,0.367,79.1,68.8,4.3,6,16.8,4.1,0
751197602,Combat 2,75119,Paris 19e Arrondissement,70.2,17.4,17470,30440,45710,0.93,8330,14500,20440,25220,35740,42130,51400,66760,8,10.9,0.409,75.6,64.9,3.1,7.6,16.1,8.3,0
751197603,Combat 3,75119,Paris 19e Arrondissement,73.5,14,19840,32770,47950,0.86,8620,16820,22370,28220,38320,44260,53640,69710,8.1,9.4,0.383,74.7,65.8,3.3,5.6,19,6.3,0
751197604,Combat 4,75119,Paris 19e Arrondissement,71.1,18.5,17400,31550,46090,0.91,7290,14550,20590,25530,36460,42870,51810,67570,9.3,11.1,0.389,78.8,66.3,4.2,8.3,15.4,5.8,0
751197605,Combat 5,75119,Paris 19e Arrondissement,52.3,36,9800,19240,32770,1.19,4050,8200,11100,14660,23890,29660,37980,48130,11.9,14.6,0.446,80.2,68.8,5.3,6.1,15.4,4.4,0
751197606,Combat 6,75119,Paris 19e Arrondissement,54.9,32.8,10690,18660,30900,1.08,5150,8920,12040,15120,22970,27900,34820,48140,9.3,12.1,0.43,70.6,62.4,4.1,4.1,24.9,4.5,0
751197607,Combat 7,75119,Paris 19e Arrondissement,74.8,11.7,21980,34480,49420,0.8,11420,18140,24310,29540,40080,46720,55150,69420,6.1,7.4,0.349,77.5,69.9,3.2,4.4,16.2,6.3,0
751197608,Combat 8,75119,Paris 19e Arrondissement,62.1,29.8,10940,22140,37920,1.22,5490,9360,13040,16460,28410,35240,42230,60260,11,13.8,0.449,76.5,66.1,3.7,6.7,17.6,5.9,0
751197609,Combat 9,75119,Paris 19e Arrondissement,70.3,16.6,18050,29620,45360,0.92,9310,15140,20220,24780,34810,42120,50240,63630,6.8,11.2,0.435,76.8,64.3,3.8,8.7,15.1,8.1,0
751197610,Combat 10,75119,Paris 19e Arrondissement,37.5,43.5,8230,13970,23530,1.09,3700,7070,9740,12270,17200,21410,26010,34370,9.3,13.1,0.439,74.4,64.1,6,4.3,23.1,2.5,0
751197611,Combat 11,75119,Paris 19e Arrondissement,66.9,18.7,16460,29030,42570,0.9,7680,13290,18900,23610,34280,39350,47370,58140,7.6,9.5,0.384,72.4,63.1,3.3,6,21,6.6,0
751197612,Combat 12,75119,Paris 19e Arrondissement,69.5,19.2,17040,32390,52490,1.09,7220,13490,19110,24850,38630,47180,56320,76590,10.6,16.4,0.479,71.2,57,2.9,11.3,19.2,9.6,0
751197613,Combat 13,75119,Paris 19e Arrondissement,68.2,22,15270,28150,42510,0.97,5290,11650,17960,22720,33500,38870,47410,60590,11.4,14.4,0.422,76.3,66.9,3.6,5.8,15,8.7,0
751197614,Combat 14,75119,Paris 19e Arrondissement,61.6,21.8,14260,26220,42110,1.06,6950,12030,16060,20970,31210,37520,48560,65350,9.4,12.7,0.431,73.3,62.7,3.5,7.1,19.3,7.4,0
751197615,Combat 15,75119,Paris 19e Arrondissement,69.3,21.2,15110,30490,48160,1.08,7460,12400,18400,25060,36110,43870,52710,68120,9.1,13.3,0.424,78.4,68,3.4,7,13.6,8,0
751197616,Combat 16,75119,Paris 19e Arrondissement,55.1,37.1,8950,17920,31410,1.25,3590,7900,10520,13900,22500,27050,35970,50820,14.2,15.7,0.475,71.5,60,4.1,7.4,20.9,7.6,0
751207701,Belleville 1,75120,Paris 20e Arrondissement,63.3,28.9,11710,22380,34060,1,6020,9350,13650,17800,26890,31260,38440,52010,8.6,11.1,0.407,81,70.5,5.2,5.3,15.2,3.8,0
751207702,Belleville 2,75120,Paris 20e Arrondissement,70.1,20,16630,28720,43420,0.93,6460,12770,19270,23830,33580,39490,48130,59690,9.2,12,0.408,77,64.1,5.3,7.6,15.2,7.8,0
751207703,Belleville 3,75120,Paris 20e Arrondissement,55.4,37.3,9220,17550,28960,1.12,3890,7910,10570,13950,22940,26730,31400,40080,10.3,11.7,0.405,81.7,71.5,4.9,5.3,16.3,2,0
751207704,Belleville 4,75120,Paris 20e Arrondissement,65.6,24.2,13300,24000,36300,0.96,5690,10560,15520,19930,28670,33040,40090,50890,8.9,10.4,0.388,79.5,68,6,5.5,15.3,5.2,0
751207705,Belleville 5,75120,Paris 20e Arrondissement,54.5,36.1,9380,18900,28300,1,5380,7830,11070,14570,22770,26360,30760,37840,7,8.6,0.372,73.9,64.7,5,4.2,24.1,2,0
751207706,Belleville 6,75120,Paris 20e Arrondissement,68.4,21.5,14330,26270,40480,1,5890,12140,16260,21770,31170,37930,44430,55810,9.5,10.2,0.39,84.5,74,4.9,5.6,12.1,3.4,0
751207707,Belleville 7,75120,Paris 20e Arrondissement,60.3,27.3,11810,23790,36540,1.04,6120,9760,14260,18950,28310,32890,39760,49990,8.2,10.2,0.382,70.2,62.6,4.3,3.3,24.6,5.2,0
751207708,Belleville 8,75120,Paris 20e Arrondissement,50.2,44.1,8130,15070,26260,1.2,4930,7200,9430,12150,18860,23150,29870,40900,8.3,10.5,0.426,79.7,71.3,5.4,3,17.1,3.2,0
751207709,Belleville 9,75120,Paris 20e Arrondissement,47.9,48.2,8230,13910,25800,1.26,3600,6990,8940,11440,18150,22940,30210,41140,11.4,14.1,0.46,85.3,72,5.9,7.4,11.9,2.8,0
751207710,Belleville 10,75120,Paris 20e Arrondissement,55.8,37,9650,19140,32640,1.2,5080,8580,10860,14410,24090,29500,35610,44830,8.8,11.2,0.416,82.9,71.6,6.1,5.2,12.4,4.7,0
751207711,Belleville 11,75120,Paris 20e Arrondissement,57.5,33.4,10090,19100,31850,1.14,5530,8390,11640,15210,23660,28260,35220,49650,9,13.3,0.454,78.3,68.9,4.4,5,16.6,5.1,0
751207712,Belleville 12,75120,Paris 20e Arrondissement,64.6,22.8,14260,26510,41200,1.02,6810,11790,16180,21620,31750,37550,44910,60860,8.9,11.1,0.408,80.7,68.6,5.1,7,13.8,5.5,0
751207713,Belleville 13,75120,Paris 20e Arrondissement,56.6,34.1,9880,18750,29030,1.02,4820,7980,11290,14890,22480,26280,32460,42910,8.9,12.2,0.422,79.5,69.4,5.5,4.6,17.4,3.1,0
